,,Magea1
,,Spin2e
,,Gm15069
,,Gm5755
,,ENSMUSG00000096724
,,Gm15257
,,Rps12-ps13
,,Rhox2e
,,Gm4725
,,Rps12-ps6
,,Gm15127
,,Samt1c
,,Astx4d
,,Gm8346
,,Gm6113
,,Gm2165
,,Btbd35f6
,,None
,,None
,,Gm18336
,,None
,,None
,,Gm26726
,,None
,,Gm2155
,,None
,,Gm26618
,,None
,,None
,,Gm26652
,,Jpx
,,None
,,Gm26952
,,Gm27000
,,Gm19200
,,Gm26992
,,Gm26960
,,None
,,None
,,Gm27191
,,Btg1c
,,Gm27414
,,None
,,None
,,Gm6956
,,Mir6383
,,Gm15013
,,None
,,None
,,None
,,None
,,None
,,None
,,None
,,None
,,None
,,None
,,None
,,None
,,Mir7673
,,None
,,None
,,None
,,None
,,Mir3620
,,None
,,None
,,Mir7091
,,Mir7093
,,None
,,None
,,H2al1h
,,Btbd35f21
,,Gm5644
,,Tgif2lx1
,,Tgif2lx2
,,H2al1m
,,Btbd35f23
,,1700121L16Rik
,,H2al1k
,,Nanog-ps1
,,1700111N16Rik
,,H2al1a
,,2010308F09Rik
,,Gm28579
,,Gm29242
,,Btbd35f15
,,Btbd35f16
,,Btbd35f12
,,Gm28730
,,Gm28268
,,Gm28269
,,H2al1b
,,Gm10344
,,Gm37741
,,Gm36995
,,Gm38390
,,Gm38020
,,Gm37564
,,Gm37956
,,Gm23786
,,None
,,None
,,None
,,None
,,None
,,None
,,None
,,None
,,None
,,None
,,None
,,None
,,Mir6384
,,None
,,ENSMUSG00000105993
,,None
,,None
,,Mir509
,,Mir7646
,,None
,,Rhox7-ps2
,,Mir7092
,,Mir374c
,,Mir465d
,,Gm15262
,,Gm6858
,,Gm44593
,,Gm45022
,,Gm45194
,,Gm45015
,,Gm39526
,,Gm45208
,,1700018G05Rik
,,Pfn5
,,Gm47265
,,Gm2854
,,Gm5923
,,Btbd35f22
,,None
,,Btbd35f5
,,Gm2411
,,Gm17267
,,Btbd35f9
,,Cldn34c3
,,Btbd35f25
,,Gm50486
,,Btbd35f8
,,Gm50468
,,Btbd35f26
,,Gm50465
,,Gm17584
,,Gm21883
,,Gm17469
,,Btbd35f1
,,Gm9730
,,Gm17522
,,Btbd35f19
,,Gm17361
,,Gm50485
,,Gm21616
,,Gm50476
,,Gm21789
,,Gm5945
,,Gm17693
,,Gm21870
